University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,student_id,attendance_clean,health_issues_clean,relationship_clean,interested_area_clean,skills_clean,performance_risk_label,performance_risk_binary,predicted_risk_binary,predicted_risk_label,predicted_risk_probability,predicted_confidence
2022,Female,21,2020,BCSE,2,Yes,Yes,7,2,Offline,Yes,Yes,3,Basic,2,No,No,Yes,Programming,0,Software,Single,No,Family,No,3.4,No,3.4,11,40000,STU1273,2.0,No,Single,Software,Programming,Good,0,0,Good,0.1732028554635866,0.8267971445364134
2022,Male,19,2020,BCSE,1,Yes,No,8,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Data entry,1,Software,Single,Yes,Bachelor,No,0.0,No,0.0,0,10000,STU1274,100.0,No,Single,Software,Data Entry,At Risk,1,1,At Risk,0.9755151515151514,0.9755151515151514
2021,Male,20,2020,BCSE,3,Yes,Yes,3,2,Offline,Yes,Yes,2,Advance,70,No,No,Yes,Programming,3,Software,Single,No,Family,Yes,2.45,No,2.95,25,50000,STU1275,70.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.8829237332548682,0.8829237332548682
2015,Female,25,2015,BCSE,14,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,80,Yes,No,Yes,Software Development,1,Software,Married,No,Family,No,2.4,No,2.89,130,62488,STU1276,80.0,No,Married,Software,Software Development,At Risk,1,1,At Risk,0.9577777777777777,0.9577777777777777
2021,Female,20,2020,BCSE,3,Yes,Yes,4,3,Offline,Yes,Yes,1,Intermediate,99,No,No,Yes,Programming,3,Software,Married,Yes,Family,No,3.47,No,3.2,23,50000,STU1277,99.0,No,Married,Software,Programming,At Risk,1,1,At Risk,0.5182682256317879,0.5182682256317879
2019,Male,21,2018,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,1,Intermediate,87,No,No,No,Web development,1,Software,Single,No,Bachelor,No,2.53,No,3.05,115,37000,STU1278,87.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.6159523180177415,0.6159523180177415
2021,Female,23,2019,BCSE,3,Yes,Yes,1,1,Offline,Yes,No,3,Basic,50,Yes,No,Yes,Photographey,1,Software,Single,Yes,Family,Yes,2.56,No,2.72,26,45000,STU1279,50.0,Yes,Single,Software,Photographey,At Risk,1,1,At Risk,0.651438596491228,0.651438596491228
2022,Female,19,2020,BCSE,1,No,No,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Don't have any,1,Software,Single,Yes,Family,No,0.0,No,0.0,0,100000,STU1280,100.0,No,Single,Software,None / Developing,At Risk,1,1,At Risk,0.9512269841269841,0.9512269841269841
2020,Male,20,2019,BCSE,7,No,No,2,1,Online,Yes,Yes,1,Basic,80,Yes,No,No,I do not know this,1,Hardware,Single,Yes,Family,No,2.36,No,2.56,65,35000,STU1281,80.0,No,Single,Hardware,None / Developing,At Risk,1,1,At Risk,0.8628705197378208,0.8628705197378208
2022,Female,20,2020,BCSE,1,No,No,2,1,Offline,No,Yes,1,Basic,100,No,No,Yes,Nothing in this chart,1,Syber Security,Married,Yes,Bachelor,No,0.0,No,0.0,0,400006,STU1282,100.0,No,Married,Cyber Security,None / Developing,At Risk,1,1,At Risk,0.9259626484626486,0.9259626484626486
2022,Male,21,2020,BCSE,1,Yes,Yes,1,1,Online,Yes,Yes,2,Intermediate,100,No,No,No,Not Any,0,Software,Single,Yes,Family,No,0.0,No,0.0,0,70000,STU1283,100.0,No,Single,Software,None / Developing,At Risk,1,1,At Risk,0.818271576524741,0.818271576524741
2022,Male,22,2020,BCSE,1,Yes,Yes,4,1,Offline,Yes,Yes,2,Basic,100,Yes,Yes,Yes,Programming,2,Software,Single,No,Bachelor,No,2.68,Yes,3.15,11,20000,STU1284,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9373324262702993,0.9373324262702993
2021,Female,20,2020,BCSE,3,Yes,Yes,2,2,Online,Yes,Yes,1,Intermediate,90,No,No,Yes,Programming,1,NETWORKING,Single,No,Bachelor,No,3.19,Yes,2.73,24,40000,STU1285,90.0,No,Single,Networking,Programming,At Risk,1,1,At Risk,0.669861968072112,0.669861968072112
2019,Male,21,2019,BCSE,3,No,No,2,2,Online,Yes,Yes,1,Basic,88,Yes,Yes,Yes,no skills,1,Software,Single,No,Bachelor,Yes,2.11,Yes,2.13,25,30000,STU1286,88.0,Yes,Single,Software,None / Developing,At Risk,1,1,At Risk,0.921451355661882,0.921451355661882
2019,Female,22,2018,BCSE,11,No,Yes,6,3,Offline,Yes,Yes,2,Basic,98,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,3.1,No,3.07,107,60000,STU1287,98.0,No,Single,Machine Learning,Programming,At Risk,1,1,At Risk,0.7593976366889013,0.7593976366889013
2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,5,Intermediate,95,No,No,No,Programming,2,Software,Single,Yes,Bachelor,No,3.28,No,3.0,25,70000,STU1288,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.5470761561585464,0.5470761561585464
2022,Female,21,2020,BCSE,1,Yes,Yes,1,2,Offline,Yes,Yes,2,Basic,100,No,No,No,Programming,0,Software,Single,No,Family,No,3.15,No,3.15,11,35000,STU1289,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7615034623552097,0.7615034623552097
2022,Male,20,2020,BCSE,2,Yes,No,5,2,Offline,Yes,Yes,3,Basic,90,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.6,No,3.6,14,10000,STU1290,90.0,No,Single,Software,Programming,Good,0,0,Good,0.12732268222755982,0.8726773177724402
2021,Female,21,2019,BCSE,3,Yes,No,3,1,Offline,Yes,Yes,1,Intermediate,90,No,No,Yes,Web development,2,NETWORKING,Single,No,Bachelor,No,3.75,No,3.7,24,50000,STU1291,90.0,No,Single,Networking,Web Development,Good,0,0,Good,0.16122125675543092,0.838778743244569
2021,Male,20,2020,BCSE,4,No,No,1,1,Online,Yes,Yes,3,Intermediate,90,No,No,No,Web development,2,Software,Single,Yes,Family,No,3.85,No,3.92,34,40000,STU1292,90.0,No,Single,Software,Web Development,Good,0,0,Good,0.1707391530849302,0.8292608469150697
2021,Female,20,2019,BCSE,4,Yes,Yes,3,3,Offline,Yes,Yes,2,Basic,90,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,2.68,No,2.68,23,100000,STU1293,90.0,No,Single,Machine Learning,Programming,At Risk,1,1,At Risk,0.8457682291825122,0.8457682291825122
2021,Female,21,2020,BCSE,2,Yes,No,3,2,Online,Yes,Yes,1,Intermediate,99,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.18,No,3.18,11,62488,STU1294,99.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6163996697851302,0.6163996697851302
2019,Female,24,2018,BCSE,11,Yes,No,2,1,Offline,Yes,Yes,1,Intermediate,90,No,No,Yes,Web development,2,Data Science,Married,No,Family,No,3.39,No,3.4,128,5000,STU1295,90.0,No,Married,Data Science,Web Development,Good,0,0,Good,0.05058045835924587,0.9494195416407541
2021,Female,20,2020,BCSE,4,No,No,4,1,Online,Yes,Yes,4,Intermediate,100,No,No,Yes,Programming,2,Software,Single,No,Bachelor,Yes,2.98,No,3.38,25,60000,STU1296,100.0,Yes,Single,Software,Programming,Good,0,0,Good,0.47808006823649635,0.5219199317635037
2021,Female,21,2020,BCSE,2,No,No,9,2,Offline,Yes,Yes,3,Intermediate,97,Yes,No,No,Programming,5,Software,Single,No,Family,No,3.7,No,3.15,23,50000,STU1297,97.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7639936355731649,0.7639936355731649
2018,Female,23,2017,BCSE,14,No,Yes,1,2,Offline,Yes,Yes,2,Advance,80,Yes,No,Yes,Programming,2,Machine Learning,Married,No,Family,No,3.25,No,2.95,130,40000,STU1298,80.0,No,Married,Machine Learning,Programming,At Risk,1,1,At Risk,0.7453888888888889,0.7453888888888889
2021,Male,19,2020,BCSE,3,No,Yes,2,1,Online,Yes,Yes,3,Basic,85,No,No,No,Programming,1,Software,Single,No,Family,No,3.03,No,3.21,25,30000,STU1299,85.0,No,Single,Software,Programming,Good,0,0,Good,0.3633505042702556,0.6366494957297444
2021,Female,22,2020,BCSE,5,No,No,2,2,Offline,Yes,Yes,3,Intermediate,95,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.1,No,3.18,48,50000,STU1300,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.501962176136866,0.501962176136866
2022,Female,21,2020,BCSE,2,Yes,Yes,2,1,Offline,Yes,Yes,3,Intermediate,98,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.7,No,3.7,12,120000,STU1301,98.0,No,Single,Software,Programming,Good,0,0,Good,0.13721971620357015,0.8627802837964298
2022,Male,21,2020,BCSE,2,Yes,Yes,9,2,Offline,Yes,Yes,6,Intermediate,70,Yes,No,Yes,Programming,4,Software,Single,Yes,Family,No,4.0,No,4.0,12,30000,STU1302,70.0,No,Single,Software,Programming,Good,0,0,Good,0.20734516594516594,0.7926548340548341
2021,Male,19,2020,BCSE,3,Yes,Yes,1,1,Offline,Yes,Yes,2,Intermediate,85,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.18,No,3.45,23,62488,STU1303,85.0,No,Single,Software,Programming,Good,0,0,Good,0.2642758553860744,0.7357241446139255
2021,Female,19,2020,BCSE,3,Yes,Yes,2,2,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.61,No,3.74,25,40000,STU1304,100.0,No,Single,Software,Programming,Good,0,0,Good,0.1642872995805056,0.8357127004194944
2021,Male,22,2017,BCSE,3,Yes,No,2,1,Online,Yes,Yes,0,Intermediate,70,No,No,No,Programming,1,Software,Single,No,Family,No,3.01,No,3.22,23,70000,STU1305,70.0,No,Single,Software,Programming,Good,0,0,Good,0.3488726020422955,0.6511273979577046
2021,Female,21,2020,BCSE,3,No,Yes,2,2,Offline,Yes,Yes,5,Basic,80,No,No,No,Programming,2,Software,Single,No,Family,Yes,3.26,No,3.36,23,40000,STU1306,80.0,Yes,Single,Software,Programming,Good,0,0,Good,0.2949363072455023,0.7050636927544978
2016,Male,25,2016,BCSE,19,Yes,No,1,1,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Web development,2,Software,Single,Yes,Bachelor,No,3.6,No,3.72,130,300000,STU1307,100.0,No,Single,Software,Web Development,Good,0,0,Good,0.2353232321336312,0.7646767678663688
2021,Male,20,2019,BCSE,3,No,No,2,3,Offline,Yes,Yes,5,Basic,100,No,No,No,Programming,3,Artificial Intelligence,Single,No,Bachelor,Yes,3.12,No,3.01,23,50000,STU1308,100.0,Yes,Single,Artificial Intelligence,Programming,At Risk,1,0,Good,0.4328461765953168,0.5671538234046831
2022,Female,20,2020,BCSE,1,Yes,No,4,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Software Development,2,Software,Single,Yes,Bachelor,No,3.93,No,3.93,11,50000,STU1309,100.0,No,Single,Software,Software Development,Good,0,0,Good,0.2628375674904566,0.7371624325095434
2021,Male,20,2020,BCSE,3,Yes,No,5,3,Online,Yes,Yes,6,Advance,95,Yes,No,No,Programming,1,Software,Single,Yes,Bachelor,No,3.0,No,3.55,23,150000,STU1310,95.0,No,Single,Software,Programming,Good,0,0,Good,0.3026464798359535,0.6973535201640465
2019,Male,24,2018,BCSE,9,No,No,1,2,Online,Yes,Yes,3,Basic,70,Yes,No,Yes,Web development,1,Hardware,Single,Yes,Family,No,1.61,No,2.44,40,25000,STU1311,70.0,No,Single,Hardware,Web Development,At Risk,1,1,At Risk,0.8884574898785425,0.8884574898785425
2020,Male,22,2018,BCSE,6,Yes,Yes,1,1,Online,Yes,Yes,3,Basic,80,No,No,No,Web development,1,Software,Single,No,Family,No,2.79,No,3.15,50,40000,STU1312,80.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7546365901065848,0.7546365901065848
2021,Female,22,2020,BCSE,4,No,No,2,1,Offline,Yes,No,3,Intermediate,98,No,No,No,Programming,2,Software,Single,No,Bachelor,No,3.83,No,3.4,25,40000,STU1313,98.0,No,Single,Software,Programming,Good,0,0,Good,0.17322493364711353,0.8267750663528864
2018,Male,26,2018,BCSE,12,Yes,Yes,3,1,Online,Yes,Yes,2,Advance,100,No,No,Yes,Web development,3,Hardware,Single,No,Family,No,3.58,No,3.27,130,62488,STU1314,100.0,No,Single,Hardware,Web Development,Good,0,0,Good,0.06920865800865801,0.930791341991342
2021,Female,21,2020,BCSE,3,Yes,Yes,3,1,Offline,Yes,Yes,4,Basic,100,No,No,Yes,Web development,2,NETWORKING,Single,No,Family,No,3.39,No,3.19,25,70000,STU1315,100.0,No,Single,Networking,Web Development,At Risk,1,1,At Risk,0.6367135144560181,0.6367135144560181
2021,Male,20,2020,BCSE,3,Yes,No,3,3,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Web development,2,Software,Single,No,Bachelor,No,3.38,No,3.37,23,25000,STU1316,100.0,No,Single,Software,Web Development,Good,0,0,Good,0.13332375879546687,0.8666762412045331
2021,Female,19,2020,BCSE,3,Yes,No,3,3,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Web development,2,Data Science,Single,No,Bachelor,Yes,3.03,No,3.15,23,30000,STU1317,100.0,Yes,Single,Data Science,Web Development,At Risk,1,0,Good,0.4757138342455582,0.5242861657544418
2022,Male,20,2020,BCSE,1,No,No,3,1,Offline,No,Yes,1,Intermediate,100,No,No,Yes,Nothing,1,Cyber Security,Married,Yes,Family,No,0.0,No,0.0,0,40000,STU1318,100.0,No,Married,Cyber Security,None / Developing,At Risk,1,1,At Risk,0.9456714285714287,0.9456714285714287
2021,Male,21,2020,BCSE,3,Yes,Yes,1,1,Offline,Yes,Yes,1,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.65,No,3.7,30,40000,STU1319,95.0,No,Single,Software,Programming,Good,0,0,Good,0.1558808255495368,0.8441191744504632
2019,Female,22,2019,BCSE,9,No,Yes,3,1,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Web development,1,Hardware,Single,No,Family,Yes,3.18,No,2.69,90,30000,STU1320,80.0,Yes,Single,Hardware,Web Development,At Risk,1,1,At Risk,0.687726496758045,0.687726496758045
2022,Male,21,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,3.78,No,3.15,90,30000,STU1321,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.515557235214081,0.515557235214081
2020,Male,24,2017,BCSE,8,Yes,Yes,1,1,Offline,Yes,Yes,4,Intermediate,70,No,No,No,Programming,3,Machine Learning,Relationship,Yes,Family,No,2.56,No,3.38,90,30000,STU1322,70.0,No,Relationship,Machine Learning,Programming,Good,0,0,Good,0.19809050915281964,0.8019094908471803
2021,Male,20,2020,BCSE,3,Yes,No,2,2,Offline,No,Yes,12,Basic,90,No,No,No,learner,0,Software,Single,No,Family,Yes,2.94,No,3.1,24,45000,STU1323,90.0,Yes,Single,Software,Learner,At Risk,1,1,At Risk,0.8763234035255267,0.8763234035255267
2021,Female,19,2020,BCSE,3,No,No,3,2,Offline,Yes,Yes,4,Intermediate,77,Yes,No,Yes,Programming,3,Software,Single,No,Family,No,2.36,No,2.88,23,80000,STU1324,77.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8659830118136514,0.8659830118136514
2022,Male,21,2021,BCSE,2,Yes,No,3,2,Online,Yes,No,5,Intermediate,100,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.8,No,3.8,11,30000,STU1325,100.0,No,Single,Software,Programming,Good,0,0,Good,0.2407208024218116,0.7592791975781884
2021,Male,22,2020,BCSE,3,Yes,No,0,0,Offline,Yes,Yes,15,Basic,80,Yes,No,No,Programming,0,Software,Single,No,Bachelor,No,1.53,No,2.43,23,30000,STU1326,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9395726495726495,0.9395726495726495
2020,Female,21,2019,BCSE,7,No,Yes,2,2,Online,Yes,Yes,5,Intermediate,80,No,No,Yes,Web development,3,UI/UX,Relationship,No,Family,No,3.0,No,2.91,90,35000,STU1327,80.0,No,Relationship,UI/UX Design,Web Development,At Risk,1,1,At Risk,0.5607666680902043,0.5607666680902043
2021,Female,20,2020,BCSE,3,No,Yes,2,1,Offline,Yes,No,5,Basic,80,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,2.32,No,2.66,23,40000,STU1328,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8250471913756313,0.8250471913756313
2022,Male,21,2022,BCSE,1,Yes,Yes,6,2,Online,Yes,Yes,4,Intermediate,90,Yes,No,Yes,Cyber security,1,Software,Single,No,Bachelor,Yes,0.0,Yes,0.0,11,62488,STU1329,90.0,Yes,Single,Software,Cyber Security,At Risk,1,1,At Risk,0.8911246376811595,0.8911246376811595
2021,Female,21,2019,BCSE,3,Yes,No,3,0,Offline,Yes,Yes,12,Advance,50,No,No,Yes,No skill,0,NETWORKING,Relationship,Yes,Family,Yes,3.37,No,3.15,23,62488,STU1330,50.0,Yes,Relationship,Networking,None / Developing,At Risk,1,1,At Risk,0.7954924074893115,0.7954924074893115
2021,Female,22,2020,BCSE,3,Yes,No,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,1,Machine Learning,Single,Yes,Bachelor,Yes,2.89,No,3.37,24,50000,STU1331,100.0,Yes,Single,Machine Learning,Web Development,Good,0,0,Good,0.17662098920666833,0.8233790107933316
2021,Female,21,2019,BCSE,3,Yes,Yes,2,3,Offline,Yes,Yes,2,Basic,90,No,No,No,Programming,2,Software,Single,No,Family,No,3.17,No,3.15,24,40000,STU1332,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7116660407215973,0.7116660407215973
2021,Female,20,2020,BCSE,3,Yes,Yes,2,2,Offline,Yes,Yes,5,Basic,100,Yes,No,No,Programming,1,Software,Single,No,Family,Yes,2.26,No,2.31,20,35000,STU1333,100.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.9286827668824681,0.9286827668824681
2022,Female,21,2020,BCSE,2,Yes,No,5,2,Offline,Yes,Yes,2,Basic,99,No,No,No,Programming,1,Software,Single,No,Bachelor,No,3.65,No,3.65,12,35000,STU1334,99.0,No,Single,Software,Programming,Good,0,0,Good,0.11054883179442049,0.8894511682055795
2021,Female,22,2019,BCSE,3,Yes,Yes,2,1,Offline,Yes,Yes,1,Intermediate,96,No,No,Yes,Programming,1,Machine Learning,Single,No,Family,No,3.03,No,3.02,25,49000,STU1335,96.0,No,Single,Machine Learning,Programming,At Risk,1,1,At Risk,0.6648557289173331,0.6648557289173331
2020,Male,22,2018,BCSE,7,Yes,Yes,2,1,Offline,Yes,Yes,4,Basic,80,No,No,Yes,Web development,0,Software,Single,No,Bachelor,Yes,3.93,No,3.44,53,15000,STU1336,80.0,Yes,Single,Software,Web Development,Good,0,0,Good,0.1629743250598294,0.8370256749401705
2019,Female,22,2018,BCSE,9,No,Yes,4,3,Offline,Yes,Yes,2,Advance,80,No,No,Yes,Programming,2,Data Science,Single,Yes,Family,No,3.0,No,3.09,105,2000000,STU1337,80.0,No,Single,Data Science,Programming,At Risk,1,1,At Risk,0.7829387239682923,0.7829387239682923
2022,Female,20,2021,BCSE,1,Yes,Yes,2,1,Offline,Yes,Yes,3,Basic,98,No,No,Yes,Programming,0,Software,Single,No,Family,No,0.0,No,0.0,0,62488,STU1338,98.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9306002140974967,0.9306002140974967
2022,Male,20,2020,BCSE,2,Yes,Yes,8,4,Offline,Yes,Yes,2,Basic,88,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.45,No,3.45,11,30000,STU1339,88.0,No,Single,Software,Programming,Good,0,0,Good,0.2513525626057307,0.7486474373942693
2021,Female,21,2020,BCSE,3,Yes,Yes,3,4,Offline,Yes,Yes,1,Basic,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,2.94,No,3.03,23,62488,STU1340,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7576138673282276,0.7576138673282276
2021,Male,21,2019,BCSE,3,Yes,Yes,8,2,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Programming,4,Software,Relationship,Yes,Family,No,3.93,No,3.95,25,50000,STU1341,100.0,No,Relationship,Software,Programming,Good,0,0,Good,0.09649334060607603,0.9035066593939239
2021,Male,21,2019,BCSE,3,Yes,Yes,1,1,Online,Yes,Yes,2,Intermediate,85,No,No,No,Programming,2,Data Science,Single,Yes,Family,Yes,3.86,No,3.84,24,50000,STU1342,85.0,Yes,Single,Data Science,Programming,Good,0,0,Good,0.10210835407772959,0.8978916459222704
2022,Male,20,2020,BCSE,3,No,Yes,4,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Programming,1,Software,Single,No,Family,No,2.93,No,2.84,26,30000,STU1343,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8748459230827653,0.8748459230827653
2021,Male,20,2020,BCSE,4,Yes,No,5,3,Online,Yes,Yes,1,Intermediate,80,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,3.06,No,3.08,36,7000,STU1344,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.5356752808600396,0.5356752808600396
2022,Female,21,2019,BCSE,1,Yes,Yes,2,1,Offline,Yes,Yes,7,Advance,100,No,No,Yes,Cyber security,0,Software,Single,No,Family,No,0.0,No,0.0,0,50000,STU1345,100.0,No,Single,Software,Cyber Security,At Risk,1,1,At Risk,0.8660859704641353,0.8660859704641353
2020,Female,21,2018,BCSE,8,Yes,Yes,0,0,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,4,Software,Single,No,Family,No,3.92,No,3.94,60,50000,STU1346,100.0,No,Single,Software,Programming,Good,0,0,Good,0.10300902753883406,0.896990972461166
2021,Male,21,2019,BCSE,3,No,Yes,2,1,Offline,Yes,Yes,2,Intermediate,98,No,No,No,Web development,1,Software,Single,Yes,Family,No,3.17,No,3.53,25,30000,STU1347,98.0,No,Single,Software,Web Development,Good,0,0,Good,0.34629416998232154,0.6537058300176785
2022,Female,20,2020,BCSE,1,Yes,Yes,1,1,Offline,Yes,Yes,3,Basic,95,No,No,No,Programming,1,Software,Single,No,Family,No,3.63,No,3.63,11,35000,STU1348,95.0,No,Single,Software,Programming,Good,0,0,Good,0.18952803544778046,0.8104719645522196
2021,Male,20,2020,BCSE,3,Yes,No,8,2,Offline,Yes,Yes,2,Intermediate,98,No,No,Yes,Programming,2,Software,Single,No,Family,No,3.98,No,3.86,23,20000,STU1349,98.0,No,Single,Software,Programming,Good,0,0,Good,0.10622116686152597,0.8937788331384741
2021,Female,21,2020,BCSE,4,No,Yes,6,1,Offline,Yes,No,2,Intermediate,97,Yes,No,Yes,Programming,3,Software,Single,Yes,Family,No,3.39,No,2.8,20,40000,STU1350,97.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.623367889420521,0.623367889420521
2021,Female,18,2020,BCSE,2,Yes,No,2,2,Online,Yes,No,3,Intermediate,90,No,No,No,Programming,1,Software,Engaged,No,Bachelor,Yes,3.68,No,3.68,11,40000,STU1351,90.0,Yes,Engaged,Software,Programming,Good,0,0,Good,0.2647071267496507,0.7352928732503493
2022,Male,21,2019,BCSE,2,Yes,No,5,3,Offline,Yes,Yes,4,Basic,90,Yes,No,Yes,Programming,3,Software,Single,Yes,Bachelor,No,3.83,No,3.83,11,20000,STU1352,90.0,No,Single,Software,Programming,Good,0,0,Good,0.31863838054993776,0.6813616194500622
2020,Male,22,2019,BCSE,8,No,No,3,1,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,3.64,No,3.74,87,50000,STU1353,100.0,No,Single,Software,Programming,Good,0,0,Good,0.28186336732428663,0.7181366326757134
2021,Male,20,2020,BCSE,3,Yes,Yes,2,1,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Cyber security,Single,No,Family,No,2.96,No,3.38,25,25000,STU1354,100.0,No,Single,Cyber Security,Programming,Good,0,0,Good,0.2917696014400355,0.7082303985599645
2020,Male,22,2019,BCSE,6,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,100,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,2.25,No,3.15,60,20000,STU1355,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9852525252525252,0.9852525252525252
2020,Male,19,2020,BCSE,2,Yes,No,5,1,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Programming,2,Data Science,Single,Yes,Bachelor,Yes,3.8,No,3.8,11,20000,STU1356,100.0,Yes,Single,Data Science,Programming,Good,0,0,Good,0.18593986623265735,0.8140601337673427
2021,Female,20,2018,BCSE,3,Yes,Yes,1,2,Online,Yes,Yes,5,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.49,No,3.5,23,30000,STU1357,90.0,No,Single,Software,Programming,Good,0,0,Good,0.14281382390677225,0.8571861760932278
2021,Male,21,2021,BCSE,3,Yes,Yes,2,1,Offline,Yes,Yes,2,Intermediate,60,No,No,No,Programming,1,Software,Single,No,Family,No,2.11,No,3.0,26,50000,STU1358,60.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7864136186606632,0.7864136186606632
2021,Male,20,2020,BCSE,2,Yes,No,3,1,Offline,Yes,Yes,3,Intermediate,99,Yes,Yes,Yes,Programming,1,Software,Single,No,Family,No,3.42,No,3.42,11,20000,STU1359,99.0,No,Single,Software,Programming,Good,0,0,Good,0.1799350004419137,0.8200649995580863
